,shopName,page,username,user-icon,stars,user-comment,user-comment-time,user-comment-zan
2895,非烤勿扰自助烤肉海鲜火锅（合胜店）,290,也门～,https://img.meituan.net/avatar/7dd23a17a63460d486a844c23ebf2cad210283.jpg,50,食物非常新鲜，老板，服务员都很热情主要食物新鲜好吃，棒棒的😋 #烤肉# #小点心# #寿司# #金针菇# #肥牛# #点心# #凉拌# #拌菜# #鸡柳# #烤虾# #鸡尾酒# #烤鸡蛋# #非烤勿扰# #酸梅汁# #鱼# #果汁饮料# #哈密瓜# #米饭# #牛扒# #骨肉相连# #小蛋糕# #黑椒牛排# #鱼肉# #黑椒猪排# #雪花啤酒# #菇# #鸡肉# #可乐雪碧# #鸡翅尖# #寿桃包# #肥牛肉# #圣女果# #爆米花水果沙拉# #番薯芋头感觉就这个还不错# #酸梅汤# #猪颈肉# #冰淇淋寿司# #培根 鸡肉# #肉酱# #红茶# #西瓜# #王老吉# #黑椒牛肉# #火龙果# #点心类# #红茶绿茶# #牛肉丸# #热狗肠# #锐澳鸡尾酒# #哈根达斯# #香蕉# #小牛排# #鸭胸肉# #秘制酱# #烤鸡肉# #蒸鸡蛋# #桃子# #生菜包# #肥羊# #烤面包# #炒鸡# #大杂烩# #种类齐全，吃得好饱。# #腌肉# #烤肉类# #龙利鱼# #骨头# #培根卷金针菇# #炒面炒粉# #玉米汤# #原味奶茶# #奥尔良鸡肉# #中翅#,1537009033620,0
2896,非烤勿扰自助烤肉海鲜火锅（合胜店）,290,匿名用户,https://www.dpfile.com/ugc/user/anonymous.png,10,"更改支付方式，强制性不给予更换。真心醉～
【服务】不想再来这种服务差的地方，不推荐",1551367162179,0
2897,非烤勿扰自助烤肉海鲜火锅（合胜店）,290,aQI524952765,,20,在网上看到的菜单，到那边就不太一样了，还有那个锅，我不是去吃炖的东西。,1551593019033,0
2898,非烤勿扰自助烤肉海鲜火锅（合胜店）,290,小虾子.h,https://img.meituan.net/avatar/6edb06c872446e9a10ace2f37b93c0d812547.jpg,50,菜品味道不错，服务态度很好。是个不错的去处。 #小点心# #肥牛肉# #骨肉相连# #烤肉# #牛扒# #冰淇淋寿司# #奥尔良鸡肉# #鱿鱼金针菇# #酸梅汁# #鸡尾酒# #烤鸡蛋# #培根# #烤虾# #拌菜# #鸡柳# #果汁饮料# #哈密瓜# #黑椒猪排# #可乐雪碧# #雪花啤酒# #红茶绿茶# #猪颈肉# #鱼肉# #米饭# #爆米花水果沙拉# #圣女果# #鸡翅尖# #寿桃包# #火锅汤# #肥羊# #西瓜# #原味奶茶# #龙利鱼# #肉酱# #炒面炒粉# #生菜包# #热狗肠# #紫菜包饭# #鸭胸肉# #火龙果# #炒鸡# #哈根达斯# #烤面包# #鱼片# #腌肉# #凉拌猪耳# #中翅# #桃子# #玉米汤# #牛肉丸# #香蕉#,1539679598481,0
2899,非烤勿扰自助烤肉海鲜火锅（合胜店）,290,勾牟华,https://img.meituan.net/avatar/7414b010498f38b6ec30849640b4506b11767.jpg,40,菜品不多，水果没有了也没补,1552059839996,0
2900,非烤勿扰自助烤肉海鲜火锅（合胜店）,291,ZZ1229zyx,https://img.meituan.net/avatar/7c519920e1c7b93cf005505e397d85e98290.jpg,20,"口味还好。一般般。
【口味】
【环境】
【服务】
【等位】",1552192788006,0
2901,非烤勿扰自助烤肉海鲜火锅（合胜店）,291,匿名用户,https://www.dpfile.com/ugc/user/anonymous.png,50,环境很不错，很干净，菜品挺新鲜的。服务态度也特别好。可以一边烤一边吃火锅，一举两得，就是菜色比较少，总体上很推荐 #烤肉# #肥羊#,1547525728235,0
2902,非烤勿扰自助烤肉海鲜火锅（合胜店）,291,vWu998980388,,50,环境好！服务态度很好！菜品丰富！味道好！很赞！强烈推荐！ #小点心# #肥牛肉# #烤肉# #牛扒# #奥尔良鸡肉# #鱿鱼金针菇# #酸梅汁# #鸡尾酒# #培根# #烤鸡蛋# #烤虾# #拌菜# #骨肉相连# #鸡柳# #黑椒猪排# #哈密瓜# #果汁饮料# #可乐雪碧# #雪花啤酒# #红茶绿茶# #猪颈肉# #鱼肉# #米饭# #鸡翅尖# #圣女果# #寿桃包# #爆米花水果沙拉# #肥羊# #火锅汤# #西瓜# #原味奶茶# #肉酱# #炒面炒粉# #龙利鱼# #生菜包# #热狗肠# #五花肉# #凉拌黄瓜# #寿司蛋糕# #海鲜# #糕点# #西兰花# #锡纸考鱼# #橙汁# #茄子# #淡菜# #中翅# #腌肉# #火龙果# #炒鸡#,1539318169229,1
2903,非烤勿扰自助烤肉海鲜火锅（合胜店）,291,YSP517715949,,50,东西都不错多，服务周到，环境很好。^_^^_^ #小点心# #肥牛肉# #骨肉相连# #烤肉# #牛扒# #冰淇淋寿司# #奥尔良鸡肉# #鱿鱼金针菇# #酸梅汁# #鸡尾酒# #烤鸡蛋# #培根# #烤虾# #拌菜# #鸡柳# #哈密瓜# #果汁饮料# #黑椒猪排# #可乐雪碧# #雪花啤酒# #红茶绿茶# #爆米花水果沙拉# #米饭# #猪颈肉# #鸡翅尖# #鱼肉# #圣女果# #火锅汤# #肥羊# #寿桃包# #西瓜# #原味奶茶# #肉酱# #烤面包# #龙利鱼# #炒面炒粉# #生菜包# #紫菜包饭# #热狗肠# #鸭胸肉# #哈根达斯# #火龙果# #炒鸡# #凉拌猪耳# #鱼片# #中翅# #羊羔肉# #凉拌黄瓜# #五花肉# #海带猪耳朵# #锡纸考鱼# #青菜豆腐# #糕点# #橙汁# #海鲜# #淡菜#,1538975362519,1
2904,非烤勿扰自助烤肉海鲜火锅（合胜店）,291,也门～,https://img.meituan.net/avatar/7dd23a17a63460d486a844c23ebf2cad210283.jpg,50,食物非常新鲜，老板，服务员都很热情主要食物新鲜好吃，棒棒的😋 #烤肉# #小点心# #寿司# #金针菇# #肥牛# #点心# #凉拌# #拌菜# #鸡柳# #烤虾# #鸡尾酒# #烤鸡蛋# #非烤勿扰# #酸梅汁# #鱼# #果汁饮料# #哈密瓜# #米饭# #牛扒# #骨肉相连# #小蛋糕# #黑椒牛排# #鱼肉# #黑椒猪排# #雪花啤酒# #菇# #鸡肉# #可乐雪碧# #鸡翅尖# #寿桃包# #肥牛肉# #圣女果# #爆米花水果沙拉# #番薯芋头感觉就这个还不错# #酸梅汤# #猪颈肉# #冰淇淋寿司# #培根 鸡肉# #肉酱# #红茶# #西瓜# #王老吉# #黑椒牛肉# #火龙果# #点心类# #红茶绿茶# #牛肉丸# #热狗肠# #锐澳鸡尾酒# #哈根达斯# #香蕉# #小牛排# #鸭胸肉# #秘制酱# #烤鸡肉# #蒸鸡蛋# #桃子# #生菜包# #肥羊# #烤面包# #炒鸡# #大杂烩# #种类齐全，吃得好饱。# #腌肉# #烤肉类# #龙利鱼# #骨头# #培根卷金针菇# #炒面炒粉# #玉米汤# #原味奶茶# #奥尔良鸡肉# #中翅#,1537009033620,0
2905,非烤勿扰自助烤肉海鲜火锅（合胜店）,291,匿名用户,https://www.dpfile.com/ugc/user/anonymous.png,10,"更改支付方式，强制性不给予更换。真心醉～
【服务】不想再来这种服务差的地方，不推荐",1551367162179,0
2906,非烤勿扰自助烤肉海鲜火锅（合胜店）,291,aQI524952765,,20,在网上看到的菜单，到那边就不太一样了，还有那个锅，我不是去吃炖的东西。,1551593019033,0
2907,非烤勿扰自助烤肉海鲜火锅（合胜店）,291,小虾子.h,https://img.meituan.net/avatar/6edb06c872446e9a10ace2f37b93c0d812547.jpg,50,菜品味道不错，服务态度很好。是个不错的去处。 #小点心# #肥牛肉# #骨肉相连# #烤肉# #牛扒# #冰淇淋寿司# #奥尔良鸡肉# #鱿鱼金针菇# #酸梅汁# #鸡尾酒# #烤鸡蛋# #培根# #烤虾# #拌菜# #鸡柳# #果汁饮料# #哈密瓜# #黑椒猪排# #可乐雪碧# #雪花啤酒# #红茶绿茶# #猪颈肉# #鱼肉# #米饭# #爆米花水果沙拉# #圣女果# #鸡翅尖# #寿桃包# #火锅汤# #肥羊# #西瓜# #原味奶茶# #龙利鱼# #肉酱# #炒面炒粉# #生菜包# #热狗肠# #紫菜包饭# #鸭胸肉# #火龙果# #炒鸡# #哈根达斯# #烤面包# #鱼片# #腌肉# #凉拌猪耳# #中翅# #桃子# #玉米汤# #牛肉丸# #香蕉#,1539679598481,0
2908,非烤勿扰自助烤肉海鲜火锅（合胜店）,291,勾牟华,https://img.meituan.net/avatar/7414b010498f38b6ec30849640b4506b11767.jpg,40,菜品不多，水果没有了也没补,1552059839996,0
2909,非烤勿扰自助烤肉海鲜火锅（合胜店）,291,ZvO959045272,,50,菜品很多，肉挺新鲜，饮料好喝，推荐给大家吃 #肥牛肉# #骨肉相连# #冰淇淋寿司# #牛扒# #酸梅汁# #培根# #鱿鱼金针菇# #鸡柳# #拌菜# #烤鸡蛋# #哈密瓜# #黑椒猪排# #雪花啤酒# #红茶绿茶# #米饭# #鱼肉# #爆米花水果沙拉# #圣女果# #小点心# #烤肉# #鸡尾酒# #奥尔良鸡肉# #烤虾# #可乐雪碧# #果汁饮料# #猪颈肉# #鸡翅尖# #肥羊# #西瓜# #火锅汤# #肉酱# #寿桃包# #炒面炒粉# #生菜包# #原味奶茶# #龙利鱼# #哈根达斯# #烤面包# #紫菜包饭# #炒鸡# #鸭胸肉# #鱼片# #火龙果# #凉拌猪耳# #腌肉# #桃子# #中翅#,1539146644446,0
2910,非烤勿扰自助烤肉海鲜火锅（合胜店）,292,匿名用户,https://www.dpfile.com/ugc/user/anonymous.png,50,环境很不错，很干净，菜品挺新鲜的。服务态度也特别好。可以一边烤一边吃火锅，一举两得，就是菜色比较少，总体上很推荐 #烤肉# #肥羊#,1547525728235,0
2911,非烤勿扰自助烤肉海鲜火锅（合胜店）,292,vWu998980388,,50,环境好！服务态度很好！菜品丰富！味道好！很赞！强烈推荐！ #小点心# #肥牛肉# #烤肉# #牛扒# #奥尔良鸡肉# #鱿鱼金针菇# #酸梅汁# #鸡尾酒# #培根# #烤鸡蛋# #烤虾# #拌菜# #骨肉相连# #鸡柳# #黑椒猪排# #哈密瓜# #果汁饮料# #可乐雪碧# #雪花啤酒# #红茶绿茶# #猪颈肉# #鱼肉# #米饭# #鸡翅尖# #圣女果# #寿桃包# #爆米花水果沙拉# #肥羊# #火锅汤# #西瓜# #原味奶茶# #肉酱# #炒面炒粉# #龙利鱼# #生菜包# #热狗肠# #五花肉# #凉拌黄瓜# #寿司蛋糕# #海鲜# #糕点# #西兰花# #锡纸考鱼# #橙汁# #茄子# #淡菜# #中翅# #腌肉# #火龙果# #炒鸡#,1539318169229,1
2912,非烤勿扰自助烤肉海鲜火锅（合胜店）,292,YSP517715949,,50,东西都不错多，服务周到，环境很好。^_^^_^ #小点心# #肥牛肉# #骨肉相连# #烤肉# #牛扒# #冰淇淋寿司# #奥尔良鸡肉# #鱿鱼金针菇# #酸梅汁# #鸡尾酒# #烤鸡蛋# #培根# #烤虾# #拌菜# #鸡柳# #哈密瓜# #果汁饮料# #黑椒猪排# #可乐雪碧# #雪花啤酒# #红茶绿茶# #爆米花水果沙拉# #米饭# #猪颈肉# #鸡翅尖# #鱼肉# #圣女果# #火锅汤# #肥羊# #寿桃包# #西瓜# #原味奶茶# #肉酱# #烤面包# #龙利鱼# #炒面炒粉# #生菜包# #紫菜包饭# #热狗肠# #鸭胸肉# #哈根达斯# #火龙果# #炒鸡# #凉拌猪耳# #鱼片# #中翅# #羊羔肉# #凉拌黄瓜# #五花肉# #海带猪耳朵# #锡纸考鱼# #青菜豆腐# #糕点# #橙汁# #海鲜# #淡菜#,1538975362519,1
2913,非烤勿扰自助烤肉海鲜火锅（合胜店）,292,也门～,https://img.meituan.net/avatar/7dd23a17a63460d486a844c23ebf2cad210283.jpg,50,食物非常新鲜，老板，服务员都很热情主要食物新鲜好吃，棒棒的😋 #烤肉# #小点心# #寿司# #金针菇# #肥牛# #点心# #凉拌# #拌菜# #鸡柳# #烤虾# #鸡尾酒# #烤鸡蛋# #非烤勿扰# #酸梅汁# #鱼# #果汁饮料# #哈密瓜# #米饭# #牛扒# #骨肉相连# #小蛋糕# #黑椒牛排# #鱼肉# #黑椒猪排# #雪花啤酒# #菇# #鸡肉# #可乐雪碧# #鸡翅尖# #寿桃包# #肥牛肉# #圣女果# #爆米花水果沙拉# #番薯芋头感觉就这个还不错# #酸梅汤# #猪颈肉# #冰淇淋寿司# #培根 鸡肉# #肉酱# #红茶# #西瓜# #王老吉# #黑椒牛肉# #火龙果# #点心类# #红茶绿茶# #牛肉丸# #热狗肠# #锐澳鸡尾酒# #哈根达斯# #香蕉# #小牛排# #鸭胸肉# #秘制酱# #烤鸡肉# #蒸鸡蛋# #桃子# #生菜包# #肥羊# #烤面包# #炒鸡# #大杂烩# #种类齐全，吃得好饱。# #腌肉# #烤肉类# #龙利鱼# #骨头# #培根卷金针菇# #炒面炒粉# #玉米汤# #原味奶茶# #奥尔良鸡肉# #中翅#,1537009033620,0
2914,非烤勿扰自助烤肉海鲜火锅（合胜店）,292,匿名用户,https://www.dpfile.com/ugc/user/anonymous.png,10,"更改支付方式，强制性不给予更换。真心醉～
【服务】不想再来这种服务差的地方，不推荐",1551367162179,0
2915,非烤勿扰自助烤肉海鲜火锅（合胜店）,292,aQI524952765,,20,在网上看到的菜单，到那边就不太一样了，还有那个锅，我不是去吃炖的东西。,1551593019033,0
2916,非烤勿扰自助烤肉海鲜火锅（合胜店）,292,小虾子.h,https://img.meituan.net/avatar/6edb06c872446e9a10ace2f37b93c0d812547.jpg,50,菜品味道不错，服务态度很好。是个不错的去处。 #小点心# #肥牛肉# #骨肉相连# #烤肉# #牛扒# #冰淇淋寿司# #奥尔良鸡肉# #鱿鱼金针菇# #酸梅汁# #鸡尾酒# #烤鸡蛋# #培根# #烤虾# #拌菜# #鸡柳# #果汁饮料# #哈密瓜# #黑椒猪排# #可乐雪碧# #雪花啤酒# #红茶绿茶# #猪颈肉# #鱼肉# #米饭# #爆米花水果沙拉# #圣女果# #鸡翅尖# #寿桃包# #火锅汤# #肥羊# #西瓜# #原味奶茶# #龙利鱼# #肉酱# #炒面炒粉# #生菜包# #热狗肠# #紫菜包饭# #鸭胸肉# #火龙果# #炒鸡# #哈根达斯# #烤面包# #鱼片# #腌肉# #凉拌猪耳# #中翅# #桃子# #玉米汤# #牛肉丸# #香蕉#,1539679598481,0
2917,非烤勿扰自助烤肉海鲜火锅（合胜店）,292,勾牟华,https://img.meituan.net/avatar/7414b010498f38b6ec30849640b4506b11767.jpg,40,菜品不多，水果没有了也没补,1552059839996,0
2918,非烤勿扰自助烤肉海鲜火锅（合胜店）,292,ZvO959045272,,50,菜品很多，肉挺新鲜，饮料好喝，推荐给大家吃 #肥牛肉# #骨肉相连# #冰淇淋寿司# #牛扒# #酸梅汁# #培根# #鱿鱼金针菇# #鸡柳# #拌菜# #烤鸡蛋# #哈密瓜# #黑椒猪排# #雪花啤酒# #红茶绿茶# #米饭# #鱼肉# #爆米花水果沙拉# #圣女果# #小点心# #烤肉# #鸡尾酒# #奥尔良鸡肉# #烤虾# #可乐雪碧# #果汁饮料# #猪颈肉# #鸡翅尖# #肥羊# #西瓜# #火锅汤# #肉酱# #寿桃包# #炒面炒粉# #生菜包# #原味奶茶# #龙利鱼# #哈根达斯# #烤面包# #紫菜包饭# #炒鸡# #鸭胸肉# #鱼片# #火龙果# #凉拌猪耳# #腌肉# #桃子# #中翅#,1539146644446,0
2919,非烤勿扰自助烤肉海鲜火锅（合胜店）,292,匿名用户,https://www.dpfile.com/ugc/user/anonymous.png,20,封闭式空间，油烟味很重。太热了,1551720164425,0
2920,非烤勿扰自助烤肉海鲜火锅（合胜店）,293,vWu998980388,,50,环境好！服务态度很好！菜品丰富！味道好！很赞！强烈推荐！ #小点心# #肥牛肉# #烤肉# #牛扒# #奥尔良鸡肉# #鱿鱼金针菇# #酸梅汁# #鸡尾酒# #培根# #烤鸡蛋# #烤虾# #拌菜# #骨肉相连# #鸡柳# #黑椒猪排# #哈密瓜# #果汁饮料# #可乐雪碧# #雪花啤酒# #红茶绿茶# #猪颈肉# #鱼肉# #米饭# #鸡翅尖# #圣女果# #寿桃包# #爆米花水果沙拉# #肥羊# #火锅汤# #西瓜# #原味奶茶# #肉酱# #炒面炒粉# #龙利鱼# #生菜包# #热狗肠# #五花肉# #凉拌黄瓜# #寿司蛋糕# #海鲜# #糕点# #西兰花# #锡纸考鱼# #橙汁# #茄子# #淡菜# #中翅# #腌肉# #火龙果# #炒鸡#,1539318169229,1
2921,非烤勿扰自助烤肉海鲜火锅（合胜店）,293,YSP517715949,,50,东西都不错多，服务周到，环境很好。^_^^_^ #小点心# #肥牛肉# #骨肉相连# #烤肉# #牛扒# #冰淇淋寿司# #奥尔良鸡肉# #鱿鱼金针菇# #酸梅汁# #鸡尾酒# #烤鸡蛋# #培根# #烤虾# #拌菜# #鸡柳# #哈密瓜# #果汁饮料# #黑椒猪排# #可乐雪碧# #雪花啤酒# #红茶绿茶# #爆米花水果沙拉# #米饭# #猪颈肉# #鸡翅尖# #鱼肉# #圣女果# #火锅汤# #肥羊# #寿桃包# #西瓜# #原味奶茶# #肉酱# #烤面包# #龙利鱼# #炒面炒粉# #生菜包# #紫菜包饭# #热狗肠# #鸭胸肉# #哈根达斯# #火龙果# #炒鸡# #凉拌猪耳# #鱼片# #中翅# #羊羔肉# #凉拌黄瓜# #五花肉# #海带猪耳朵# #锡纸考鱼# #青菜豆腐# #糕点# #橙汁# #海鲜# #淡菜#,1538975362519,1
2922,非烤勿扰自助烤肉海鲜火锅（合胜店）,293,也门～,https://img.meituan.net/avatar/7dd23a17a63460d486a844c23ebf2cad210283.jpg,50,食物非常新鲜，老板，服务员都很热情主要食物新鲜好吃，棒棒的😋 #烤肉# #小点心# #寿司# #金针菇# #肥牛# #点心# #凉拌# #拌菜# #鸡柳# #烤虾# #鸡尾酒# #烤鸡蛋# #非烤勿扰# #酸梅汁# #鱼# #果汁饮料# #哈密瓜# #米饭# #牛扒# #骨肉相连# #小蛋糕# #黑椒牛排# #鱼肉# #黑椒猪排# #雪花啤酒# #菇# #鸡肉# #可乐雪碧# #鸡翅尖# #寿桃包# #肥牛肉# #圣女果# #爆米花水果沙拉# #番薯芋头感觉就这个还不错# #酸梅汤# #猪颈肉# #冰淇淋寿司# #培根 鸡肉# #肉酱# #红茶# #西瓜# #王老吉# #黑椒牛肉# #火龙果# #点心类# #红茶绿茶# #牛肉丸# #热狗肠# #锐澳鸡尾酒# #哈根达斯# #香蕉# #小牛排# #鸭胸肉# #秘制酱# #烤鸡肉# #蒸鸡蛋# #桃子# #生菜包# #肥羊# #烤面包# #炒鸡# #大杂烩# #种类齐全，吃得好饱。# #腌肉# #烤肉类# #龙利鱼# #骨头# #培根卷金针菇# #炒面炒粉# #玉米汤# #原味奶茶# #奥尔良鸡肉# #中翅#,1537009033620,0
2923,非烤勿扰自助烤肉海鲜火锅（合胜店）,293,匿名用户,https://www.dpfile.com/ugc/user/anonymous.png,10,"更改支付方式，强制性不给予更换。真心醉～
【服务】不想再来这种服务差的地方，不推荐",1551367162179,0
2924,非烤勿扰自助烤肉海鲜火锅（合胜店）,293,aQI524952765,,20,在网上看到的菜单，到那边就不太一样了，还有那个锅，我不是去吃炖的东西。,1551593019033,0
2925,非烤勿扰自助烤肉海鲜火锅（合胜店）,293,小虾子.h,https://img.meituan.net/avatar/6edb06c872446e9a10ace2f37b93c0d812547.jpg,50,菜品味道不错，服务态度很好。是个不错的去处。 #小点心# #肥牛肉# #骨肉相连# #烤肉# #牛扒# #冰淇淋寿司# #奥尔良鸡肉# #鱿鱼金针菇# #酸梅汁# #鸡尾酒# #烤鸡蛋# #培根# #烤虾# #拌菜# #鸡柳# #果汁饮料# #哈密瓜# #黑椒猪排# #可乐雪碧# #雪花啤酒# #红茶绿茶# #猪颈肉# #鱼肉# #米饭# #爆米花水果沙拉# #圣女果# #鸡翅尖# #寿桃包# #火锅汤# #肥羊# #西瓜# #原味奶茶# #龙利鱼# #肉酱# #炒面炒粉# #生菜包# #热狗肠# #紫菜包饭# #鸭胸肉# #火龙果# #炒鸡# #哈根达斯# #烤面包# #鱼片# #腌肉# #凉拌猪耳# #中翅# #桃子# #玉米汤# #牛肉丸# #香蕉#,1539679598481,0
2926,非烤勿扰自助烤肉海鲜火锅（合胜店）,293,勾牟华,https://img.meituan.net/avatar/7414b010498f38b6ec30849640b4506b11767.jpg,40,菜品不多，水果没有了也没补,1552059839996,0
2927,非烤勿扰自助烤肉海鲜火锅（合胜店）,293,ZvO959045272,,50,菜品很多，肉挺新鲜，饮料好喝，推荐给大家吃 #肥牛肉# #骨肉相连# #冰淇淋寿司# #牛扒# #酸梅汁# #培根# #鱿鱼金针菇# #鸡柳# #拌菜# #烤鸡蛋# #哈密瓜# #黑椒猪排# #雪花啤酒# #红茶绿茶# #米饭# #鱼肉# #爆米花水果沙拉# #圣女果# #小点心# #烤肉# #鸡尾酒# #奥尔良鸡肉# #烤虾# #可乐雪碧# #果汁饮料# #猪颈肉# #鸡翅尖# #肥羊# #西瓜# #火锅汤# #肉酱# #寿桃包# #炒面炒粉# #生菜包# #原味奶茶# #龙利鱼# #哈根达斯# #烤面包# #紫菜包饭# #炒鸡# #鸭胸肉# #鱼片# #火龙果# #凉拌猪耳# #腌肉# #桃子# #中翅#,1539146644446,0
2928,非烤勿扰自助烤肉海鲜火锅（合胜店）,293,匿名用户,https://www.dpfile.com/ugc/user/anonymous.png,20,封闭式空间，油烟味很重。太热了,1551720164425,0
2929,非烤勿扰自助烤肉海鲜火锅（合胜店）,293,silviaweng,https://img.meituan.net/avatar/b6cc9da992c810d37b0ae3303036e98d133569.jpg,50,好吃～超香东西又多还新鲜，强烈推荐！！ #小点心# #骨肉相连# #冰淇淋寿司# #烤肉# #牛扒# #鱿鱼金针菇# #酸梅汁# #培根# #肥牛肉# #烤鸡蛋# #鸡尾酒# #烤虾# #拌菜# #鸡柳# #哈密瓜# #果汁饮料# #黑椒猪排# #可乐雪碧# #雪花啤酒# #红茶绿茶# #猪颈肉# #米饭# #鸡翅尖# #鱼肉# #圣女果# #火锅汤# #西瓜# #原味奶茶# #肉酱# #炒面炒粉# #龙利鱼# #烤面包# #生菜包# #紫菜包饭# #热狗肠# #哈根达斯# #凉拌猪耳# #鱼片# #玉米汤# #腌肉# #香蕉# #骨头# #薯条# #花甲# #鸭翅鸭爪# #海带猪耳朵# #寿司蛋糕# #西兰花# #五花肉# #凉拌黄瓜# #茄子# #海鲜# #土豆# #小菜# #烧烤# #橙汁# #青菜豆腐# #糕点# #锡纸考鱼# #雪糕# #好吃年糕#,1538296017696,1
2930,非烤勿扰自助烤肉海鲜火锅（合胜店）,294,YSP517715949,,50,东西都不错多，服务周到，环境很好。^_^^_^ #小点心# #肥牛肉# #骨肉相连# #烤肉# #牛扒# #冰淇淋寿司# #奥尔良鸡肉# #鱿鱼金针菇# #酸梅汁# #鸡尾酒# #烤鸡蛋# #培根# #烤虾# #拌菜# #鸡柳# #哈密瓜# #果汁饮料# #黑椒猪排# #可乐雪碧# #雪花啤酒# #红茶绿茶# #爆米花水果沙拉# #米饭# #猪颈肉# #鸡翅尖# #鱼肉# #圣女果# #火锅汤# #肥羊# #寿桃包# #西瓜# #原味奶茶# #肉酱# #烤面包# #龙利鱼# #炒面炒粉# #生菜包# #紫菜包饭# #热狗肠# #鸭胸肉# #哈根达斯# #火龙果# #炒鸡# #凉拌猪耳# #鱼片# #中翅# #羊羔肉# #凉拌黄瓜# #五花肉# #海带猪耳朵# #锡纸考鱼# #青菜豆腐# #糕点# #橙汁# #海鲜# #淡菜#,1538975362519,1
2931,非烤勿扰自助烤肉海鲜火锅（合胜店）,294,也门～,https://img.meituan.net/avatar/7dd23a17a63460d486a844c23ebf2cad210283.jpg,50,食物非常新鲜，老板，服务员都很热情主要食物新鲜好吃，棒棒的😋 #烤肉# #小点心# #寿司# #金针菇# #肥牛# #点心# #凉拌# #拌菜# #鸡柳# #烤虾# #鸡尾酒# #烤鸡蛋# #非烤勿扰# #酸梅汁# #鱼# #果汁饮料# #哈密瓜# #米饭# #牛扒# #骨肉相连# #小蛋糕# #黑椒牛排# #鱼肉# #黑椒猪排# #雪花啤酒# #菇# #鸡肉# #可乐雪碧# #鸡翅尖# #寿桃包# #肥牛肉# #圣女果# #爆米花水果沙拉# #番薯芋头感觉就这个还不错# #酸梅汤# #猪颈肉# #冰淇淋寿司# #培根 鸡肉# #肉酱# #红茶# #西瓜# #王老吉# #黑椒牛肉# #火龙果# #点心类# #红茶绿茶# #牛肉丸# #热狗肠# #锐澳鸡尾酒# #哈根达斯# #香蕉# #小牛排# #鸭胸肉# #秘制酱# #烤鸡肉# #蒸鸡蛋# #桃子# #生菜包# #肥羊# #烤面包# #炒鸡# #大杂烩# #种类齐全，吃得好饱。# #腌肉# #烤肉类# #龙利鱼# #骨头# #培根卷金针菇# #炒面炒粉# #玉米汤# #原味奶茶# #奥尔良鸡肉# #中翅#,1537009033620,0
2932,非烤勿扰自助烤肉海鲜火锅（合胜店）,294,匿名用户,https://www.dpfile.com/ugc/user/anonymous.png,10,"更改支付方式，强制性不给予更换。真心醉～
【服务】不想再来这种服务差的地方，不推荐",1551367162179,0
2933,非烤勿扰自助烤肉海鲜火锅（合胜店）,294,aQI524952765,,20,在网上看到的菜单，到那边就不太一样了，还有那个锅，我不是去吃炖的东西。,1551593019033,0
2934,非烤勿扰自助烤肉海鲜火锅（合胜店）,294,小虾子.h,https://img.meituan.net/avatar/6edb06c872446e9a10ace2f37b93c0d812547.jpg,50,菜品味道不错，服务态度很好。是个不错的去处。 #小点心# #肥牛肉# #骨肉相连# #烤肉# #牛扒# #冰淇淋寿司# #奥尔良鸡肉# #鱿鱼金针菇# #酸梅汁# #鸡尾酒# #烤鸡蛋# #培根# #烤虾# #拌菜# #鸡柳# #果汁饮料# #哈密瓜# #黑椒猪排# #可乐雪碧# #雪花啤酒# #红茶绿茶# #猪颈肉# #鱼肉# #米饭# #爆米花水果沙拉# #圣女果# #鸡翅尖# #寿桃包# #火锅汤# #肥羊# #西瓜# #原味奶茶# #龙利鱼# #肉酱# #炒面炒粉# #生菜包# #热狗肠# #紫菜包饭# #鸭胸肉# #火龙果# #炒鸡# #哈根达斯# #烤面包# #鱼片# #腌肉# #凉拌猪耳# #中翅# #桃子# #玉米汤# #牛肉丸# #香蕉#,1539679598481,0
2935,非烤勿扰自助烤肉海鲜火锅（合胜店）,294,勾牟华,https://img.meituan.net/avatar/7414b010498f38b6ec30849640b4506b11767.jpg,40,菜品不多，水果没有了也没补,1552059839996,0
2936,非烤勿扰自助烤肉海鲜火锅（合胜店）,294,ZvO959045272,,50,菜品很多，肉挺新鲜，饮料好喝，推荐给大家吃 #肥牛肉# #骨肉相连# #冰淇淋寿司# #牛扒# #酸梅汁# #培根# #鱿鱼金针菇# #鸡柳# #拌菜# #烤鸡蛋# #哈密瓜# #黑椒猪排# #雪花啤酒# #红茶绿茶# #米饭# #鱼肉# #爆米花水果沙拉# #圣女果# #小点心# #烤肉# #鸡尾酒# #奥尔良鸡肉# #烤虾# #可乐雪碧# #果汁饮料# #猪颈肉# #鸡翅尖# #肥羊# #西瓜# #火锅汤# #肉酱# #寿桃包# #炒面炒粉# #生菜包# #原味奶茶# #龙利鱼# #哈根达斯# #烤面包# #紫菜包饭# #炒鸡# #鸭胸肉# #鱼片# #火龙果# #凉拌猪耳# #腌肉# #桃子# #中翅#,1539146644446,0
2937,非烤勿扰自助烤肉海鲜火锅（合胜店）,294,匿名用户,https://www.dpfile.com/ugc/user/anonymous.png,20,封闭式空间，油烟味很重。太热了,1551720164425,0
